∞Ì∞¥ID,≥Ø¬•,«‡µø
C_252,2020-04-25,A6
C_252,2020-05-17,A1
C_252,2020-05-26,A1
C_252,2020-06-02,A1
C_252,2020-06-10,A5
C_253,2020-01-14,A6
C_253,2020-04-02,A5
C_253,2020-04-06,A1
C_253,2020-04-13,A6
C_253,2020-04-17,A4
C_253,2020-04-18,A1
C_253,2020-04-25,A3
C_253,2020-05-04,A6
C_253,2020-05-10,A5
C_254,2020-01-25,A2
C_254,2020-01-28,A5
C_254,2020-02-06,A3
C_254,2020-02-20,A4
C_254,2020-03-09,A1
C_254,2020-03-24,A7
C_254,2020-04-08,A6
C_254,2020-04-14,A7
C_254,2020-04-20,A3
C_254,2020-04-27,A6
C_254,2020-04-28,A2
C_254,2020-05-12,A6
C_254,2020-05-25,A1
C_254,2020-06-16,A5
C_254,2020-06-20,A2
C_255,2020-01-14,A2
C_255,2020-02-08,A5
C_255,2020-03-08,A4
C_255,2020-03-14,A3
C_255,2020-03-15,A3
C_255,2020-03-16,A7
C_255,2020-04-03,A3
C_255,2020-04-05,A2
C_255,2020-04-15,A3
C_255,2020-04-23,A7
C_255,2020-04-26,A3
C_255,2020-05-03,A6
C_255,2020-05-08,A6
C_255,2020-05-24,A6
C_255,2020-06-02,A2
C_255,2020-06-03,A6
C_255,2020-06-25,A7
C_256,2020-01-07,A3
C_256,2020-01-12,A2
C_256,2020-02-04,A1
C_256,2020-02-21,A2
C_256,2020-02-22,A5
C_256,2020-03-02,A2
C_256,2020-04-07,A3
C_256,2020-04-20,A5
C_256,2020-05-14,A7
C_256,2020-05-18,A7
C_257,2020-01-05,A4
C_257,2020-01-08,A4
C_257,2020-01-23,A1
C_257,2020-01-26,A5
C_257,2020-02-05,A7
C_257,2020-02-17,A6
C_257,2020-02-22,A7
C_257,2020-02-26,A6
C_257,2020-03-12,A5
C_257,2020-03-24,A3
C_257,2020-03-31,A6
C_257,2020-04-05,A4
C_257,2020-05-31,A1
C_257,2020-06-05,A3
C_257,2020-06-10,A3
C_257,2020-06-20,A6
C_258,2020-01-08,A5
C_258,2020-01-20,A1
C_258,2020-02-01,A6
C_258,2020-02-26,A5
C_258,2020-02-27,A2
C_258,2020-04-13,A3
C_258,2020-04-17,A5
C_258,2020-04-21,A1
C_258,2020-04-26,A1
C_258,2020-05-26,A6
C_258,2020-06-27,A4
C_259,2020-02-01,A5
C_259,2020-02-11,A2
C_259,2020-02-15,A7
C_259,2020-03-16,A6
C_259,2020-03-20,A2
C_259,2020-03-27,A5
C_259,2020-04-04,A2
C_259,2020-04-17,A3
C_259,2020-04-19,A7
C_259,2020-04-22,A3
C_259,2020-05-14,A1
C_259,2020-06-05,A1
C_259,2020-06-07,A1
C_259,2020-06-12,A1
C_259,2020-06-20,A7
C_260,2020-01-28,A3
C_260,2020-02-19,A7
C_260,2020-03-01,A6
C_260,2020-03-14,A7
C_260,2020-04-20,A6
C_260,2020-04-28,A6
C_260,2020-05-11,A7
C_260,2020-05-25,A1
C_260,2020-06-04,A1
C_260,2020-06-05,A3
C_261,2020-02-03,A4
C_261,2020-02-22,A1
C_261,2020-03-01,A5
C_261,2020-03-08,A1
C_261,2020-03-19,A4
C_261,2020-04-27,A3
C_261,2020-04-30,A4
C_261,2020-05-08,A4
C_261,2020-05-20,A3
C_261,2020-06-10,A3
C_262,2020-01-03,A3
C_262,2020-01-04,A3
C_262,2020-01-14,A1
C_262,2020-02-03,A3
C_262,2020-02-07,A3
C_262,2020-02-25,A2
C_262,2020-02-26,A1
C_262,2020-03-05,A5
C_262,2020-03-06,A2
C_262,2020-03-21,A3
C_262,2020-03-30,A7
C_262,2020-04-01,A4
C_262,2020-04-17,A4
C_262,2020-04-24,A1
C_262,2020-04-29,A6
C_262,2020-05-26,A1
C_262,2020-06-04,A4
C_263,2020-01-03,A5
C_263,2020-01-30,A5
C_263,2020-01-31,A1
C_263,2020-02-07,A7
C_263,2020-02-13,A2
C_263,2020-03-10,A3
C_263,2020-04-08,A1
C_263,2020-04-12,A1
C_263,2020-04-30,A3
C_263,2020-06-06,A3
C_263,2020-06-07,A7
C_263,2020-06-11,A1
C_263,2020-06-16,A6
C_264,2020-01-05,A5
C_264,2020-01-06,A6
C_264,2020-01-28,A1
C_264,2020-02-02,A4
C_264,2020-04-01,A4
C_264,2020-04-17,A3
C_264,2020-04-21,A7
C_264,2020-04-30,A7
C_264,2020-05-24,A3
C_264,2020-06-16,A5
C_265,2020-01-06,A6
C_265,2020-01-08,A7
C_265,2020-01-16,A1
C_265,2020-01-20,A7
C_265,2020-02-10,A6
C_265,2020-02-14,A4
C_265,2020-02-15,A1
C_265,2020-02-20,A5
C_265,2020-03-04,A3
C_265,2020-03-13,A7
C_265,2020-03-17,A7
C_265,2020-03-22,A5
C_265,2020-04-07,A3
C_265,2020-04-21,A2
C_265,2020-05-09,A7
C_265,2020-05-21,A3
C_265,2020-05-28,A6
C_265,2020-05-29,A6
C_266,2020-01-02,A7
C_266,2020-01-28,A7
C_266,2020-03-08,A5
C_266,2020-03-11,A1
C_266,2020-03-27,A1
C_266,2020-03-29,A4
C_266,2020-04-02,A4
C_266,2020-04-17,A3
C_266,2020-04-21,A6
C_266,2020-04-23,A4
C_266,2020-04-25,A1
C_266,2020-05-17,A1
C_266,2020-05-31,A1
C_266,2020-06-13,A3
C_267,2020-01-10,A1
C_267,2020-01-31,A4
C_267,2020-02-08,A2
C_267,2020-02-11,A5
C_267,2020-02-12,A7
C_267,2020-02-19,A3
C_267,2020-02-22,A2
C_267,2020-03-21,A5
C_267,2020-05-28,A2
C_267,2020-05-31,A3
C_267,2020-06-10,A3
C_267,2020-06-15,A1
C_267,2020-06-18,A1
C_268,2020-01-03,A5
C_268,2020-01-20,A1
C_268,2020-01-29,A1
C_268,2020-02-03,A5
C_268,2020-02-17,A2
C_268,2020-02-23,A1
C_268,2020-03-09,A1
C_268,2020-04-06,A1
C_268,2020-04-29,A1
C_268,2020-04-30,A7
C_268,2020-05-02,A1
C_268,2020-05-03,A1
C_268,2020-05-22,A6
C_268,2020-06-06,A1
C_268,2020-06-13,A6
C_269,2020-01-04,A4
C_269,2020-01-25,A7
C_269,2020-01-28,A2
C_269,2020-02-13,A1
C_269,2020-02-15,A2
C_269,2020-02-27,A6
C_269,2020-04-06,A1
C_269,2020-04-09,A1
C_269,2020-05-04,A2
C_269,2020-05-13,A1
C_269,2020-05-15,A7
C_269,2020-05-19,A2
C_269,2020-05-25,A1
C_269,2020-06-04,A6
C_269,2020-06-18,A5
C_269,2020-06-20,A7
C_270,2020-01-16,A3
C_270,2020-02-28,A3
C_270,2020-03-06,A1
C_270,2020-03-13,A6
C_270,2020-04-05,A6
C_270,2020-04-13,A2
C_270,2020-05-15,A6
C_270,2020-05-18,A6
C_270,2020-05-23,A6
C_271,2020-01-07,A5
C_271,2020-01-11,A7
C_271,2020-01-13,A2
C_271,2020-01-17,A2
C_271,2020-01-20,A6
C_271,2020-03-09,A1
C_271,2020-03-14,A6
C_271,2020-03-22,A4
C_271,2020-03-28,A1
C_271,2020-03-29,A7
C_271,2020-03-31,A7
C_271,2020-04-06,A2
C_271,2020-05-05,A6
C_271,2020-05-16,A7
C_271,2020-05-18,A2
C_271,2020-06-06,A5
C_272,2020-01-07,A6
C_272,2020-01-18,A7
C_272,2020-03-17,A3
C_272,2020-03-24,A5
C_272,2020-04-15,A7
C_272,2020-05-06,A6
C_272,2020-05-11,A2
C_272,2020-05-19,A1
C_272,2020-05-31,A1
C_272,2020-06-14,A1
C_273,2020-01-28,A2
C_273,2020-02-07,A1
C_273,2020-02-08,A1
C_273,2020-02-15,A5
C_273,2020-02-19,A1
C_273,2020-03-01,A5
C_273,2020-03-10,A5
C_273,2020-03-18,A2
C_273,2020-04-03,A1
C_273,2020-04-12,A5
C_273,2020-05-06,A5
C_273,2020-05-15,A5
C_273,2020-05-29,A6
C_273,2020-06-03,A4
C_273,2020-06-06,A7
C_273,2020-06-16,A4
C_273,2020-06-17,A3
C_273,2020-06-18,A6
C_274,2020-01-14,A6
C_274,2020-01-20,A4
C_274,2020-01-25,A3
C_274,2020-02-15,A2
C_274,2020-02-19,A2
C_274,2020-03-11,A6
C_274,2020-03-21,A4
C_274,2020-03-25,A3
C_274,2020-03-30,A3
C_274,2020-04-06,A4
C_274,2020-04-16,A1
C_274,2020-05-07,A3
C_274,2020-05-13,A6
C_274,2020-06-18,A6
C_274,2020-06-21,A2
C_275,2020-01-01,A4
C_275,2020-02-11,A3
C_275,2020-02-14,A6
C_275,2020-03-03,A1
C_275,2020-03-12,A1
C_275,2020-03-15,A1
C_275,2020-03-30,A5
C_275,2020-04-05,A2
C_275,2020-04-07,A5
C_275,2020-04-10,A7
C_275,2020-04-11,A6
C_275,2020-05-05,A7
C_275,2020-06-06,A6
C_275,2020-06-14,A6
C_275,2020-06-16,A1
C_276,2020-01-20,A5
C_276,2020-01-30,A2
C_276,2020-02-04,A2
C_276,2020-02-14,A5
C_276,2020-03-26,A7
C_276,2020-04-04,A3
C_276,2020-04-07,A6
C_276,2020-04-10,A6
C_276,2020-04-12,A4
C_276,2020-04-15,A1
C_276,2020-04-17,A2
C_276,2020-05-06,A3
C_276,2020-05-07,A1
C_276,2020-05-10,A6
C_276,2020-05-11,A5
C_277,2020-01-14,A5
C_277,2020-01-25,A1
C_277,2020-01-28,A5
C_277,2020-01-29,A1
C_277,2020-02-04,A2
C_277,2020-02-07,A1
C_277,2020-02-23,A5
C_277,2020-02-27,A7
C_277,2020-03-08,A6
C_277,2020-03-11,A3
C_277,2020-03-17,A7
C_277,2020-03-22,A3
C_277,2020-04-03,A2
C_277,2020-04-16,A5
C_277,2020-05-08,A6
C_277,2020-05-31,A7
C_277,2020-06-14,A6
C_278,2020-01-14,A6
C_278,2020-01-18,A2
C_278,2020-01-24,A1
C_278,2020-02-01,A7
C_278,2020-02-09,A7
C_278,2020-02-18,A2
C_278,2020-03-13,A6
C_278,2020-03-25,A1
C_278,2020-03-27,A1
C_278,2020-04-27,A7
C_278,2020-05-02,A2
C_279,2020-01-04,A7
C_279,2020-01-06,A6
C_279,2020-01-09,A1
C_279,2020-01-18,A7
C_279,2020-01-21,A2
C_279,2020-01-25,A6
C_279,2020-03-03,A1
C_279,2020-03-13,A2
C_279,2020-03-21,A3
C_279,2020-03-24,A6
C_279,2020-04-12,A1
C_279,2020-04-23,A1
C_279,2020-05-19,A6
C_279,2020-05-24,A2
C_279,2020-06-02,A5
C_279,2020-06-21,A7
C_280,2020-01-20,A4
C_280,2020-01-21,A7
C_280,2020-02-07,A3
C_280,2020-02-08,A6
C_280,2020-02-17,A1
C_280,2020-02-22,A7
C_280,2020-02-26,A1
C_280,2020-02-29,A4
C_280,2020-03-09,A3
C_280,2020-04-02,A2
C_280,2020-04-09,A3
C_280,2020-04-13,A3
C_280,2020-04-28,A1
C_280,2020-05-05,A5
C_280,2020-05-12,A7
C_280,2020-06-05,A6
C_280,2020-06-07,A5
C_280,2020-06-18,A7
C_281,2020-01-01,A1
C_281,2020-01-22,A7
C_281,2020-01-25,A7
C_281,2020-02-04,A6
C_281,2020-02-09,A1
C_281,2020-02-16,A4
C_281,2020-02-29,A4
C_281,2020-03-02,A1
C_281,2020-03-25,A1
C_281,2020-04-11,A7
C_281,2020-04-16,A1
C_281,2020-04-23,A5
C_281,2020-04-29,A2
C_281,2020-05-14,A5
C_281,2020-05-23,A1
C_282,2020-02-01,A6
C_282,2020-02-02,A6
C_282,2020-02-04,A2
C_282,2020-02-06,A1
C_282,2020-03-06,A4
C_282,2020-03-30,A1
C_282,2020-04-16,A1
C_282,2020-04-25,A6
C_282,2020-06-04,A2
C_282,2020-06-12,A3
C_283,2020-01-09,A1
C_283,2020-01-18,A1
C_283,2020-01-20,A6
C_283,2020-02-15,A1
C_283,2020-03-01,A3
C_283,2020-03-03,A3
C_283,2020-03-19,A3
C_283,2020-03-25,A4
C_283,2020-03-26,A4
C_283,2020-04-04,A1
C_283,2020-04-09,A5
C_283,2020-04-27,A5
C_283,2020-04-30,A7
C_283,2020-05-16,A2
C_283,2020-05-22,A5
C_283,2020-06-03,A3
C_283,2020-06-15,A3
C_283,2020-06-23,A7
C_284,2020-01-06,A6
C_284,2020-01-24,A6
C_284,2020-01-30,A4
C_284,2020-02-23,A1
C_284,2020-02-29,A7
C_284,2020-03-06,A1
C_284,2020-03-31,A7
C_284,2020-04-29,A1
C_284,2020-05-22,A7
C_285,2020-01-19,A2
C_285,2020-01-25,A2
C_285,2020-02-19,A5
C_285,2020-03-12,A2
C_285,2020-03-23,A1
C_285,2020-03-28,A5
C_285,2020-04-02,A1
C_285,2020-04-04,A2
C_285,2020-04-05,A5
C_285,2020-04-14,A6
C_285,2020-05-15,A1
C_285,2020-05-18,A1
C_285,2020-05-22,A6
C_285,2020-05-26,A1
C_285,2020-05-27,A4
C_285,2020-05-28,A3
C_285,2020-06-04,A6
C_286,2020-01-02,A6
C_286,2020-01-08,A6
C_286,2020-01-12,A5
C_286,2020-01-18,A1
C_286,2020-01-29,A5
C_286,2020-02-16,A2
C_286,2020-03-02,A5
C_286,2020-03-11,A1
C_286,2020-03-16,A5
C_286,2020-03-21,A7
C_286,2020-03-24,A2
C_286,2020-04-18,A3
C_286,2020-06-01,A7
C_286,2020-06-27,A2
C_287,2020-01-12,A2
C_287,2020-01-15,A1
C_287,2020-01-18,A7
C_287,2020-01-23,A1
C_287,2020-02-11,A7
C_287,2020-02-13,A1
C_287,2020-02-14,A1
C_287,2020-02-18,A7
C_287,2020-02-28,A1
C_287,2020-03-02,A7
C_287,2020-03-19,A5
C_287,2020-04-14,A2
C_287,2020-04-28,A5
C_287,2020-05-19,A4
C_288,2020-01-14,A2
C_288,2020-01-20,A1
C_288,2020-01-30,A1
C_288,2020-03-16,A2
C_288,2020-03-21,A3
C_288,2020-03-23,A4
C_288,2020-04-28,A1
C_288,2020-05-07,A1
C_288,2020-05-08,A4
C_288,2020-05-31,A4
C_288,2020-06-03,A1
C_288,2020-06-12,A5
C_289,2020-02-14,A6
C_289,2020-02-15,A7
C_289,2020-02-18,A1
C_289,2020-02-25,A6
C_289,2020-02-27,A7
C_289,2020-03-17,A2
C_289,2020-03-20,A3
C_289,2020-04-18,A6
C_289,2020-04-28,A5
C_289,2020-04-29,A3
C_289,2020-05-16,A1
C_290,2020-01-13,A5
C_290,2020-01-16,A7
C_290,2020-01-26,A3
C_290,2020-02-10,A7
C_290,2020-02-23,A3
C_290,2020-02-29,A6
C_290,2020-03-07,A1
C_290,2020-03-13,A7
C_290,2020-03-20,A7
C_290,2020-04-04,A1
C_290,2020-04-06,A7
C_290,2020-04-09,A6
C_290,2020-04-13,A2
C_290,2020-04-23,A3
C_290,2020-04-25,A2
C_290,2020-05-16,A6
C_290,2020-06-06,A3
C_290,2020-06-13,A6
C_291,2020-01-13,A7
C_291,2020-01-17,A4
C_291,2020-02-16,A3
C_291,2020-03-15,A4
C_291,2020-03-16,A1
C_291,2020-03-24,A4
C_291,2020-04-21,A3
C_291,2020-04-29,A4
C_291,2020-05-19,A1
C_291,2020-06-08,A6
C_292,2020-01-18,A4
C_292,2020-01-28,A3
C_292,2020-02-02,A7
C_292,2020-02-12,A1
C_292,2020-02-21,A2
C_292,2020-03-01,A3
C_292,2020-04-03,A4
C_292,2020-04-29,A3
C_292,2020-05-14,A3
C_293,2020-01-05,A4
C_293,2020-01-08,A7
C_293,2020-01-16,A1
C_293,2020-01-22,A5
C_293,2020-02-03,A2
C_293,2020-02-16,A6
C_293,2020-02-22,A2
C_293,2020-03-01,A2
C_293,2020-03-13,A1
C_293,2020-04-02,A1
C_293,2020-04-19,A2
C_293,2020-04-21,A6
C_293,2020-04-23,A1
C_293,2020-05-06,A3
C_293,2020-06-02,A4
C_293,2020-06-05,A2
C_293,2020-06-06,A6
C_293,2020-06-08,A5
C_294,2020-01-20,A7
C_294,2020-01-31,A7
C_294,2020-02-17,A6
C_294,2020-02-22,A3
C_294,2020-03-28,A4
C_294,2020-04-15,A3
C_294,2020-04-20,A3
C_294,2020-04-27,A1
C_294,2020-04-28,A6
C_294,2020-05-08,A7
C_294,2020-05-25,A1
C_294,2020-05-27,A1
C_294,2020-06-15,A6
C_294,2020-06-17,A1
C_295,2020-01-03,A4
C_295,2020-01-14,A1
C_295,2020-01-19,A4
C_295,2020-01-24,A1
C_295,2020-02-01,A4
C_295,2020-02-11,A4
C_295,2020-02-14,A6
C_295,2020-02-18,A2
C_295,2020-02-27,A3
C_295,2020-03-10,A3
C_295,2020-03-27,A6
C_295,2020-04-06,A7
C_295,2020-04-20,A3
C_295,2020-05-03,A1
C_295,2020-05-24,A6
C_296,2020-01-05,A4
C_296,2020-01-27,A3
C_296,2020-01-30,A1
C_296,2020-02-17,A7
C_296,2020-02-21,A6
C_296,2020-03-05,A1
C_296,2020-04-09,A7
C_296,2020-04-28,A1
C_296,2020-05-07,A6
C_296,2020-05-14,A7
C_296,2020-05-19,A4
C_297,2020-01-30,A6
C_297,2020-02-02,A4
C_297,2020-02-07,A4
C_297,2020-02-14,A5
C_297,2020-02-18,A5
C_297,2020-02-19,A6
C_297,2020-03-03,A6
C_297,2020-03-20,A6
C_297,2020-04-07,A1
C_297,2020-04-21,A2
C_297,2020-06-04,A5
C_298,2020-01-10,A7
C_298,2020-01-12,A3
C_298,2020-01-21,A4
C_298,2020-02-13,A7
C_298,2020-02-24,A5
C_298,2020-02-26,A1
C_298,2020-03-11,A1
C_298,2020-03-19,A6
C_298,2020-03-27,A1
C_298,2020-03-30,A2
C_298,2020-04-07,A1
C_298,2020-04-09,A2
C_298,2020-04-23,A1
C_298,2020-05-10,A7
C_298,2020-05-18,A3
C_298,2020-05-19,A6
C_298,2020-06-10,A5
C_298,2020-06-12,A4
C_299,2020-02-03,A3
C_299,2020-02-07,A3
C_299,2020-02-18,A2
C_299,2020-02-19,A6
C_299,2020-02-23,A5
C_299,2020-03-04,A2
C_299,2020-03-12,A3
C_299,2020-03-13,A7
C_299,2020-03-21,A2
C_299,2020-04-12,A6
C_299,2020-04-14,A4
C_299,2020-04-28,A3
C_299,2020-05-01,A3
C_299,2020-05-13,A5
C_299,2020-05-26,A1
C_299,2020-06-12,A4
C_300,2020-01-01,A3
C_300,2020-01-14,A3
C_300,2020-02-12,A1
C_300,2020-02-16,A2
C_300,2020-03-15,A6
C_300,2020-03-17,A5
C_300,2020-03-23,A2
C_300,2020-03-31,A5
C_300,2020-04-06,A2
C_300,2020-04-08,A3
C_300,2020-04-25,A4
C_300,2020-05-14,A3
C_300,2020-06-01,A2
C_300,2020-06-14,A1
C_301,2020-01-03,A1
C_301,2020-01-12,A1
C_301,2020-01-21,A1
C_301,2020-01-29,A6
C_301,2020-02-01,A7
C_301,2020-03-05,A6
C_301,2020-03-09,A4
C_301,2020-03-25,A3
C_301,2020-04-04,A6
C_301,2020-04-13,A1
C_301,2020-04-14,A1
C_301,2020-04-23,A1
C_301,2020-05-26,A3
C_301,2020-06-17,A4
C_301,2020-06-21,A7
C_302,2020-01-24,A7
C_302,2020-02-21,A6
C_302,2020-02-26,A6
C_302,2020-03-05,A2
C_302,2020-03-10,A5
C_302,2020-03-16,A2
C_302,2020-03-20,A5
C_302,2020-04-05,A6
C_302,2020-04-21,A1
C_302,2020-05-07,A6
C_302,2020-05-09,A5
C_302,2020-05-21,A4
C_303,2020-01-30,A6
C_303,2020-02-03,A7
C_303,2020-02-21,A3
C_303,2020-04-19,A7
C_303,2020-04-27,A7
C_303,2020-05-05,A6
C_303,2020-05-06,A4
C_303,2020-05-11,A1
C_303,2020-05-17,A1
C_303,2020-06-18,A2
C_303,2020-06-23,A5
C_304,2020-01-18,A3
C_304,2020-02-24,A6
C_304,2020-03-01,A7
C_304,2020-03-12,A1
C_304,2020-03-16,A4
C_304,2020-04-21,A3
C_304,2020-04-27,A3
C_304,2020-05-09,A6
C_304,2020-05-17,A1
C_304,2020-06-02,A1
C_304,2020-06-04,A7
C_304,2020-06-12,A1
C_305,2020-01-14,A3
C_305,2020-02-05,A1
C_305,2020-03-04,A2
C_305,2020-03-19,A5
C_305,2020-04-09,A3
C_305,2020-04-12,A4
C_305,2020-05-01,A1
C_305,2020-05-04,A5
C_305,2020-05-07,A3
C_305,2020-05-10,A6
C_305,2020-05-20,A4
C_305,2020-05-22,A1
C_305,2020-06-03,A3
C_306,2020-01-30,A5
C_306,2020-02-28,A2
C_306,2020-03-09,A5
C_306,2020-03-16,A6
C_306,2020-03-20,A6
C_306,2020-03-27,A4
C_306,2020-04-23,A1
C_306,2020-05-01,A1
C_306,2020-05-07,A7
C_306,2020-05-22,A7
C_306,2020-06-02,A2
C_306,2020-06-08,A6
C_306,2020-06-12,A4
C_306,2020-06-18,A1
C_307,2020-01-07,A1
C_307,2020-01-19,A2
C_307,2020-01-28,A6
C_307,2020-01-30,A5
C_307,2020-03-02,A2
C_307,2020-03-08,A3
C_307,2020-03-10,A6
C_307,2020-03-12,A1
C_307,2020-03-28,A2
C_307,2020-04-30,A6
C_307,2020-05-02,A7
C_307,2020-05-07,A3
C_307,2020-05-08,A2
C_307,2020-05-28,A3
C_307,2020-05-30,A1
C_307,2020-06-04,A5
C_307,2020-06-09,A4
C_308,2020-01-06,A6
C_308,2020-01-26,A1
C_308,2020-02-28,A3
C_308,2020-03-15,A7
C_308,2020-03-17,A6
C_308,2020-03-20,A5
C_308,2020-04-18,A4
C_308,2020-05-04,A1
C_308,2020-05-17,A2
C_308,2020-05-20,A2
C_308,2020-05-31,A6
C_308,2020-06-06,A1
C_309,2020-02-19,A5
C_309,2020-02-20,A1
C_309,2020-03-09,A5
C_309,2020-03-21,A7
C_309,2020-04-02,A1
C_309,2020-04-13,A2
C_309,2020-05-16,A6
C_309,2020-05-27,A6
C_309,2020-06-11,A1
C_310,2020-01-17,A5
C_310,2020-01-31,A7
C_310,2020-02-20,A2
C_310,2020-02-27,A2
C_310,2020-04-01,A1
C_310,2020-04-18,A3
C_310,2020-05-13,A6
C_310,2020-05-20,A7
C_310,2020-06-05,A6
C_311,2020-01-10,A5
C_311,2020-01-11,A5
C_311,2020-01-20,A3
C_311,2020-01-24,A6
C_311,2020-01-30,A6
C_311,2020-02-05,A1
C_311,2020-02-15,A7
C_311,2020-02-21,A6
C_311,2020-02-28,A4
C_311,2020-03-08,A5
C_311,2020-04-14,A3
C_312,2020-01-24,A5
C_312,2020-02-05,A2
C_312,2020-02-07,A6
C_312,2020-02-10,A7
C_312,2020-02-26,A2
C_312,2020-03-03,A3
C_312,2020-03-17,A1
C_312,2020-03-23,A3
C_312,2020-03-24,A2
C_312,2020-03-27,A6
C_312,2020-05-11,A6
C_312,2020-06-10,A7
C_312,2020-06-19,A6
C_312,2020-06-26,A7
C_313,2020-01-21,A1
C_313,2020-01-26,A3
C_313,2020-03-29,A2
C_313,2020-03-30,A3
C_313,2020-04-19,A6
C_313,2020-05-26,A1
C_313,2020-05-28,A4
C_313,2020-05-30,A1
C_313,2020-06-12,A1
C_314,2020-01-04,A2
C_314,2020-01-19,A4
C_314,2020-01-23,A1
C_314,2020-02-04,A7
C_314,2020-02-08,A3
C_314,2020-02-14,A3
C_314,2020-03-21,A6
C_314,2020-04-16,A5
C_314,2020-05-12,A3
C_314,2020-05-14,A7
C_315,2020-01-02,A7
C_315,2020-01-23,A5
C_315,2020-01-31,A3
C_315,2020-02-26,A3
C_315,2020-03-10,A7
C_315,2020-03-26,A4
C_315,2020-03-27,A3
C_315,2020-03-31,A3
C_315,2020-04-01,A6
C_315,2020-04-05,A1
C_315,2020-04-20,A1
C_315,2020-05-10,A5
C_315,2020-05-11,A1
C_315,2020-05-14,A1
C_315,2020-05-30,A3
C_315,2020-05-31,A6
C_315,2020-06-25,A5
C_316,2020-01-06,A5
C_316,2020-01-09,A7
C_316,2020-01-21,A1
C_316,2020-01-23,A1
C_316,2020-02-01,A4
C_316,2020-03-12,A3
C_316,2020-04-08,A3
C_316,2020-04-16,A1
C_316,2020-05-03,A6
C_316,2020-05-06,A4
C_316,2020-05-28,A5
C_316,2020-06-18,A5
C_316,2020-06-27,A5
C_317,2020-01-30,A2
C_317,2020-01-31,A6
C_317,2020-02-02,A1
C_317,2020-03-01,A7
C_317,2020-03-07,A6
C_317,2020-03-10,A1
C_317,2020-04-08,A5
C_317,2020-04-19,A5
C_317,2020-05-09,A3
C_317,2020-05-15,A6
C_317,2020-05-27,A1
C_318,2020-01-01,A6
C_318,2020-01-04,A1
C_318,2020-01-24,A6
C_318,2020-02-07,A2
C_318,2020-02-23,A6
C_318,2020-03-03,A1
C_318,2020-03-18,A7
C_318,2020-04-08,A2
C_318,2020-05-06,A5
C_318,2020-05-11,A6
C_318,2020-05-13,A5
C_318,2020-05-15,A4
C_318,2020-06-04,A1
C_318,2020-06-06,A1
C_318,2020-06-13,A6
C_319,2020-01-01,A4
C_319,2020-01-14,A1
C_319,2020-01-23,A6
C_319,2020-02-17,A6
C_319,2020-02-21,A1
C_319,2020-03-23,A7
C_319,2020-03-30,A5
C_319,2020-04-24,A2
C_319,2020-04-27,A1
C_319,2020-06-03,A5
C_319,2020-06-09,A4
C_319,2020-06-18,A1
C_320,2020-01-03,A6
C_320,2020-01-08,A7
C_320,2020-01-19,A2
C_320,2020-01-25,A3
C_320,2020-02-08,A6
C_320,2020-03-01,A6
C_320,2020-03-04,A1
C_320,2020-03-17,A5
C_320,2020-03-21,A5
C_320,2020-04-24,A7
C_320,2020-04-30,A3
C_320,2020-05-14,A2
C_321,2020-01-23,A1
C_321,2020-01-24,A4
C_321,2020-01-31,A7
C_321,2020-03-16,A3
C_321,2020-03-17,A6
C_321,2020-04-10,A5
C_321,2020-04-27,A2
C_321,2020-05-05,A4
C_321,2020-05-10,A3
C_321,2020-05-17,A3
C_321,2020-05-21,A4
C_321,2020-05-22,A4
C_321,2020-06-14,A3
C_322,2020-01-13,A3
C_322,2020-01-20,A4
C_322,2020-01-27,A3
C_322,2020-01-30,A5
C_322,2020-02-10,A6
C_322,2020-02-12,A1
C_322,2020-02-26,A6
C_322,2020-03-06,A1
C_322,2020-03-12,A5
C_322,2020-03-14,A4
C_322,2020-03-22,A3
C_322,2020-04-20,A6
C_322,2020-04-28,A5
C_322,2020-05-01,A6
C_322,2020-05-04,A7
C_322,2020-05-21,A4
C_322,2020-06-26,A3
C_322,2020-06-27,A7
C_323,2020-01-04,A1
C_323,2020-01-16,A5
C_323,2020-02-09,A7
C_323,2020-03-04,A5
C_323,2020-03-17,A4
C_323,2020-03-20,A1
C_323,2020-04-04,A1
C_323,2020-04-23,A6
C_323,2020-06-16,A7
C_324,2020-01-05,A5
C_324,2020-01-11,A1
C_324,2020-01-12,A5
C_324,2020-01-25,A3
C_324,2020-02-12,A2
C_324,2020-02-16,A3
C_324,2020-03-06,A2
C_324,2020-03-07,A3
C_324,2020-03-20,A1
C_324,2020-03-29,A5
C_324,2020-04-21,A2
C_324,2020-05-08,A6
C_324,2020-05-11,A2
C_324,2020-05-15,A5
C_324,2020-05-19,A5
C_324,2020-05-21,A1
C_324,2020-06-04,A6
C_325,2020-01-14,A4
C_325,2020-01-20,A1
C_325,2020-02-05,A6
C_325,2020-02-12,A6
C_325,2020-02-13,A1
C_325,2020-03-05,A6
C_325,2020-03-16,A7
C_325,2020-03-17,A5
C_325,2020-03-22,A4
C_325,2020-04-03,A2
C_325,2020-04-25,A1
C_325,2020-04-28,A1
C_325,2020-05-10,A4
C_325,2020-05-13,A5
C_325,2020-05-15,A3
C_325,2020-05-16,A6
C_325,2020-06-15,A5
C_326,2020-01-04,A6
C_326,2020-01-13,A1
C_326,2020-01-20,A6
C_326,2020-01-21,A7
C_326,2020-02-12,A1
C_326,2020-02-15,A7
C_326,2020-02-17,A3
C_326,2020-03-09,A7
